"pre_tx_ob_ts","tx_ts","post_tx_ob_ts","trade_seq","trade_id","instrument_name","currency","expiration","strike","putcall","block_trade_id","liquidation","direction","tick_direction","tx_amount","tx_iv","cash_iv","price","price_usd","index_price","underlying_price","volume_24h","high_24h","low_24h","pre_tx_bb_size","pre_tx_bb_price","pre_tx_bb_iv","pre_tx_mid_iv","pre_tx_mid_price","pre_tx_mark_iv","pre_tx_mark_price","pre_tx_ba_iv","pre_tx_ba_price","pre_tx_ba_size","post_tx_bb_size","post_tx_bb_price","post_tx_bb_iv","post_tx_mid_iv","post_tx_mid_price","post_tx_mark_iv","post_tx_mark_price","post_tx_ba_iv","post_tx_ba_price","post_tx_ba_size","delta","gamma","theta","vega","rho","pre_tx_oi","post_tx_oi","oi_change","dbt_dir","gvol_dir","max_score_perc" 
"2024-04-17 18:13:36.391","2024-04-17 18:14:08.588","2024-04-17 18:14:12.648","82","297847593","BTC-3MAY24-58000-C","BTC","2024-05-03 08:00:00",58000,"C",,,"sell","PlusTick",0.1,70.76,73.6,0.094,5806.26,61768.81,61935.602,53,0.12,0.0785,4.7,0.0915,68.11,70.54,0.09325,71.9,0.0942,72.97,0.095,6,4.7,0.093,69.7,71.43,0.09425,71.89,0.0946,73.17,0.0955,4.7,0.6971,4e-05,-103.1036,44.66887,15.9248,11.7,10.8,-0.8,-1,1,11
"2024-04-17 18:13:36.228","2024-04-17 18:14:03.471","2024-04-17 18:14:03.471","1723","297847590","BTC-26APR24-61000-P","BTC","2024-04-26 08:00:00",61000,"P",,,"sell","MinusTick",0.1,71.19,70.6,0.037,2284.52,61744.03,61807.68,142,0.0535,0.023,5.8,0.037,70.82,71.65,0.0375,71.65,0.0376,72.48,0.038,27.6,5.7,0.037,71.19,71.6,0.03725,71.66,0.0373,72.02,0.0375,10.6,-0.4306,6e-05,-155.546,37.21879,-6.7938,615.4,615.3,-0.1,-1,-1,100
"2024-04-17 18:13:36.382","2024-04-17 18:14:03.328","2024-04-17 18:14:03.328","332","297847589","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","ZeroMinus",0.1,88.43,89.1,0.0041,253.15,61744.03,61722.7519,191.4,0.015,0.0014,4.8,0.0041,87.43,88.3,0.0042,87.36,0.0041,89.18,0.0043,7.7,1.3,0.0041,88.43,88.87,0.00415,88.06,0.004,89.32,0.0042,0.7,-0.2037,0.00013,-250.4825,6.92658,-0.2015,167.4,170.9,3.5,-1,-1,0
"2024-04-17 18:13:36.382","2024-04-17 18:14:03.313","2024-04-17 18:14:03.313","331","297847588","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","ZeroMinus",0.1,88.43,89.1,0.0041,253.15,61744.03,61722.7519,191.4,0.015,0.0014,4.8,0.0041,87.43,88.3,0.0042,87.36,0.0041,89.18,0.0043,7.7,1.4,0.0041,88.43,88.87,0.00415,88.06,0.004,89.32,0.0042,0.7,-0.2037,0.00013,-250.4825,6.92658,-0.2015,167.4,170.8,3.4,-1,-1,0
"2024-04-17 18:13:36.382","2024-04-17 18:14:03.292","2024-04-17 18:14:03.292","330","297847587","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","ZeroMinus",0.1,88.43,89.1,0.0041,253.15,61744.03,61722.7519,191.4,0.015,0.0014,4.8,0.0041,87.43,88.3,0.0042,87.36,0.0041,89.18,0.0043,7.7,1.5,0.0041,88.43,88.87,0.00415,88.06,0.004,89.32,0.0042,0.7,-0.2037,0.00013,-250.4825,6.92658,-0.2015,167.4,170.7,3.2,-1,-1,0
"2024-04-17 18:13:36.382","2024-04-17 18:14:02.857","2024-04-17 18:14:02.857","329","297847585","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","ZeroMinus",0.1,88.43,89.1,0.0041,253.15,61744.03,61722.7519,191,0.015,0.0014,4.8,0.0041,87.43,88.3,0.0042,87.36,0.0041,89.18,0.0043,7.7,1.6,0.0041,88.43,88.87,0.00415,88.06,0.004,89.32,0.0042,0.7,-0.2037,0.00013,-250.4825,6.92658,-0.2015,167.4,170.6,3.1,-1,-1,0
"2024-04-17 18:13:36.382","2024-04-17 18:14:02.815","2024-04-17 18:14:02.815","328","297847584","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","ZeroMinus",0.1,88.43,89.1,0.0041,253.15,61744.03,61722.7519,191,0.015,0.0014,4.8,0.0041,87.43,88.3,0.0042,87.36,0.0041,89.18,0.0043,7.7,1.7,0.0041,88.43,88.87,0.00415,88.06,0.004,89.32,0.0042,0.7,-0.2037,0.00013,-250.4825,6.92658,-0.2015,167.4,170.5,3,-1,-1,0
"2024-04-17 18:13:36.382","2024-04-17 18:14:02.552","2024-04-17 18:14:02.552","327","297847583","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","ZeroMinus",0.2,88.43,89.1,0.0041,253.11,61736.22,61722.7519,191,0.015,0.0014,4.8,0.0041,87.43,88.3,0.0042,87.36,0.0041,89.18,0.0043,7.7,1.8,0.0041,88.43,88.87,0.00415,88.06,0.0041,89.32,0.0042,0.7,-0.2037,0.00013,-250.4825,6.92658,-0.2015,167.4,170.4,3,-1,-1,0
"2024-04-17 18:13:36.219","2024-04-17 18:13:59.788","2024-04-17 18:13:59.83","1212","297847566","BTC-26APR24-62000-C","BTC","2024-04-26 08:00:00",62000,"C",,,"buy","PlusTick",0.1,72.05,73.1,0.0425,2623.45,61728.34,61799.67,96.1,0.0675,0.0325,22.3,0.041,69.86,70.67,0.0415,71.04,0.0416,71.49,0.042,21.1,52.2,0.041,69.6,70.82,0.04175,71.04,0.0419,72.05,0.0425,35.9,0.5098,6e-05,-156.4894,37.77453,6.7933,682.8,682.8,0,1,1,100
"2024-04-17 18:13:36.382","2024-04-17 18:13:59.324","2024-04-17 18:14:01.848","326","297847565","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","ZeroMinus",0.6,88.26,89.1,0.0041,253.08,61728.77,61719.5989,191,0.015,0.0014,4.8,0.0041,87.43,88.3,0.0042,87.36,0.0041,89.18,0.0043,7.7,2,0.0041,88.34,88.78,0.00415,88.04,0.0041,89.22,0.0042,0.7,-0.204,0.00013,-250.9497,6.93331,-0.2019,167.4,170.2,2.7,-1,-1,44
"2024-04-17 18:13:46.604","2024-04-17 18:13:51.924","2024-04-17 18:14:03.578","137","297847549","BTC-18APR24-62500-C","BTC","2024-04-18 08:00:00",62500,"C",,,"buy","PlusTick",0.1,70.55,inf,0.006,370.44,61741.36,61727.6176,53.1,0.0325,0.0018,69.7,0.0055,65.85,69.31,0.006,72.87,0.0065,72.77,0.0065,0.1,8.7,0.006,70.12,73.56,0.0065,72.85,0.0064,77,0.007,52.9,0.3386,0.00021,-326.0897,8.95253,0.3223,32.2,32.2,0,1,-1,0
"2024-04-17 18:13:46.153","2024-04-17 18:13:50.974","2024-04-17 18:14:08.782","847","297847537","BTC-19APR24-61000-P","BTC","2024-04-19 08:00:00",61000,"P",,,"sell","MinusTick",0.5,75.47,0,0.0145,894.89,61716.63,61746.02,181.4,0.032,0.0055,35.7,0.014,74.39,76.36,0.0145,76.37,0.0145,78.34,0.015,25,29.6,0.014,74.7,76.67,0.0145,76.34,0.0144,78.65,0.015,23.8,-0.3945,0.00012,-378.5473,15.60544,-1.0886,245.5,245.5,0,-1,-1,44
"2024-04-17 18:13:35.985","2024-04-17 18:13:41.035","2024-04-17 18:13:41.035","1181","297847458","BTC-19APR24-66000-C","BTC","2024-04-19 08:00:00",66000,"C",,,"sell","MinusTick",1,72.68,72.6,0.0018,111.15,61752.54,61728.01,227.4,0.012,0.001,5.4,0.0017,72.24,74.17,0.0019,74.52,0.0019,76.11,0.0021,5.5,1,0.0018,72.68,74.56,0.002,74.49,0.002,76.44,0.0022,5.5,0.0895,5e-05,-122.666,6.55655,0.2329,509.7,509.7,0,-1,-1,100
"2024-04-17 18:13:36.382","2024-04-17 18:13:37.255","2024-04-17 18:13:37.255","325","297847455","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","ZeroMinus",0.7,87.79,89.1,0.0041,253.1,61733.85,61701.4642,189.8,0.015,0.0014,4.8,0.0041,87.43,88.3,0.0042,87.36,0.0041,89.18,0.0043,7.7,2.6,0.0041,87.79,88.67,0.0042,87.36,0.0041,89.55,0.0043,8.5,-0.2047,0.00013,-249.9813,6.94488,-0.2024,167.4,169.6,2.1,-1,-1,66
"2024-04-17 18:13:36.382","2024-04-17 18:13:36.633","2024-04-17 18:13:36.633","324","297847453","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","ZeroMinus",1.5,87.79,89.1,0.0041,253.1,61733.85,61701.4642,188.3,0.015,0.0014,4.8,0.0041,87.43,88.3,0.0042,87.36,0.0041,89.18,0.0043,7.7,3.3,0.0041,87.79,88.67,0.0042,87.36,0.0041,89.55,0.0043,8.5,-0.2047,0.00013,-249.9813,6.94488,-0.2024,167.4,168.9,1.5,-1,-1,66
"2024-04-17 18:13:27.428","2024-04-17 18:13:27.454","2024-04-17 18:13:27.454","1000","297847389","BTC-31MAY24-60000-P","BTC","2024-05-31 08:00:00",60000,"P",,,"sell","MinusTick",0.1,69.97,66.6,0.0765,4721.04,61712.99,62381.79,72.4,0.0925,0.058,0.1,0.0765,69.97,70.16,0.07675,69.67,0.0761,70.35,0.077,47.3,26.5,0.0755,69.21,69.78,0.07625,69.67,0.0761,70.35,0.077,47.3,-0.3889,3e-05,-66.0596,82.63397,-34.6328,344.2,344.2,0,-1,1,11
"2024-04-17 18:12:29.926","2024-04-17 18:13:06.144","2024-04-17 18:13:10.205","81","297847333","BTC-3MAY24-58000-C","BTC","2024-05-03 08:00:00",58000,"C",,,"sell","ZeroPlus",1,71.41,74.1,0.0935,5766.33,61672.03,61818.898,52,0.12,0.0785,57.9,0.0915,67.86,70.29,0.09325,71.9,0.0944,72.73,0.095,6,55.8,0.0915,69.2,71.61,0.09325,71.9,0.0935,74.03,0.095,6,0.6927,4e-05,-103.5832,44.87606,15.8077,12.7,11.7,-1,-1,1,11
"2024-04-17 18:12:35.182","2024-04-17 18:13:01.665","2024-04-17 18:13:01.665","323","297847315","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","ZeroMinus",0.1,85.77,0,0.0041,252.8,61660.51,61636.2067,188.1,0.015,0.0014,4.9,0.0038,83.8,86.43,0.0041,86.95,0.0042,89.07,0.0044,1.7,4.8,0.0041,85.77,87.07,0.00425,86.93,0.0042,88.37,0.0044,0.7,-0.2125,0.00014,-260.9427,7.09689,-0.2102,167.2,167.4,0.2,-1,-1,66
"2024-04-17 18:12:57.837","2024-04-17 18:13:01.519","2024-04-17 18:13:01.519","322","297847314","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"sell","MinusTick",0.1,85.77,86.6,0.0041,252.8,61660.51,61636.2067,188.1,0.015,0.0014,5,0.0041,85.55,86.85,0.00425,86.93,0.0043,88.15,0.0044,0.7,4.9,0.0041,85.77,87.07,0.00425,86.93,0.0042,88.37,0.0044,0.7,-0.2125,0.00014,-260.9427,7.09689,-0.2102,167.2,167.3,0.1,-1,-1,100
"2024-04-17 18:12:25.553","2024-04-17 18:12:26.835","2024-04-17 18:12:26.913","1502","297847179","BTC-26APR24-59000-P","BTC","2024-04-26 08:00:00",59000,"P",,,"sell","ZeroMinus",0.1,73.02,72.6,0.025,1541.88,61675.57,61737.36,318.6,0.039,0.0155,10.4,0.025,73.12,73.57,0.02525,73.43,0.0252,74.03,0.0255,28.2,72.1,0.0245,72.11,73.02,0.025,73.43,0.0252,73.93,0.0255,28.2,-0.323,5e-05,-145.4618,33.97315,-5.0512,612,611.7,-0.2,-1,-1,100
"2024-04-17 18:12:25.553","2024-04-17 18:12:26.765","2024-04-17 18:12:26.913","1501","297847178","BTC-26APR24-59000-P","BTC","2024-04-26 08:00:00",59000,"P",,,"sell","ZeroMinus",0.2,73.02,72.6,0.025,1541.88,61675.57,61737.36,318.6,0.039,0.0155,10.4,0.025,73.12,73.57,0.02525,73.43,0.0252,74.03,0.0255,28.2,72.1,0.0245,72.11,73.02,0.025,73.43,0.0252,73.93,0.0255,28.2,-0.323,5e-05,-145.4618,33.97315,-5.0512,612,611.7,-0.2,-1,-1,100
"2024-04-17 18:12:25.161","2024-04-17 18:12:25.553","2024-04-17 18:12:26.913","1500","297847173","BTC-26APR24-59000-P","BTC","2024-04-26 08:00:00",59000,"P",,,"sell","ZeroMinus",0.1,73.12,72.6,0.025,1541.67,61666.81,61737.36,318.6,0.039,0.0155,10.5,0.025,73.12,73.57,0.02525,73.43,0.0252,74.03,0.0255,28.2,72.1,0.0245,72.11,73.02,0.025,73.43,0.0252,73.93,0.0255,28.2,-0.323,5e-05,-145.4618,33.97315,-5.0512,612.1,611.7,-0.3,-1,-1,100
"2024-04-17 18:11:26.92","2024-04-17 18:12:05.581","2024-04-17 18:12:05.581","103","297847093","BTC-18APR24-60500-P","BTC","2024-04-18 08:00:00",60500,"P",,,"sell","ZeroMinus",0.1,79.27,0,0.0055,338.8,61600.08,61599.2229,73.7,0.018,0.002,28.6,0.005,79.98,83.81,0.0055,82.8,0.0054,87.65,0.006,11,19.6,0.0055,79.27,82.97,0.006,82.8,0.006,86.67,0.0065,37.1,-0.2862,0.00017,-344.3904,8.31814,-0.2836,46.9,47,0.1,-1,-1,44
"2024-04-17 18:11:26.637","2024-04-17 18:12:00.627","2024-04-17 18:12:00.63","367","297847082","BTC-31MAY24-52000-P","BTC","2024-05-31 08:00:00",52000,"P",,,"buy","PlusTick",0.5,71.88,70.1,0.031,1908.97,61579.85,62243.16,117.4,0.038,0.024,31,0.03,71.49,72.01,0.0305,71.95,0.0304,72.54,0.031,10,29.8,0.0305,71.36,72.13,0.03125,71.95,0.031,72.91,0.032,74.8,-0.1983,2e-05,-49.462,59.90884,-17.0476,364.2,364.2,0,1,1,11
"2024-04-17 18:11:28.483","2024-04-17 18:11:58.614","2024-04-17 18:11:58.614","385","297847072","BTC-31MAY24-64000-C","BTC","2024-05-31 08:00:00",64000,"C",,,"sell","MinusTick",0.1,69.46,72.1,0.0835,5142.56,61587.66,62259.08,3.6,0.104,0.072,12.8,0.0835,68.94,69.48,0.08425,69.25,0.0843,70.03,0.085,30.6,0.1,0.083,69.09,69.45,0.0835,69.26,0.0832,69.82,0.084,20.7,0.5017,3e-05,-68.2037,85.81848,31.108,81.7,81.9,0.2,-1,-1,55
"2024-04-17 18:11:01.576","2024-04-17 18:11:49.1","2024-04-17 18:11:57.975","227","297847018","BTC-3MAY24-56000-P","BTC","2024-05-03 08:00:00",56000,"P",,,"buy","MinusTick",0.1,73.55,72.6,0.0225,1386.06,61602.96,61780.72,67.8,0.03,0.0145,14.3,0.022,73.12,73.91,0.0225,73.74,0.0224,74.7,0.023,32,61.6,0.022,72.66,73.44,0.0225,73.74,0.0227,74.23,0.023,0.1,-0.2354,3e-05,-92.9238,39.25613,-6.8041,200,199.9,0,1,-1,11
"2024-04-17 18:11:03.303","2024-04-17 18:11:46.768","2024-04-17 18:11:57.695","692","297847012","BTC-19APR24-76000-C","BTC","2024-04-19 08:00:00",76000,"C",,,"buy","ZeroMinus",2.1,119.58,119.6,0.0001,6.16,61612.22,61568.11,14.5,0.0004,0.0001,0,0,0,59.58,5e-05,112.22,0.0001,119.17,0.0001,5,0,0,0,59.89,5e-05,112.22,0.0001,119.78,0.0001,2.9,0.0024,0,-3.1595,0.30273,0.0062,564.6,564.6,0,1,1,88
"2024-04-17 18:11:28.483","2024-04-17 18:11:42.393","2024-04-17 18:11:58.614","384","297846993","BTC-31MAY24-64000-C","BTC","2024-05-31 08:00:00",64000,"C",,,"sell","PlusTick",0.1,69.68,73.1,0.084,5175.71,61615.61,62259.08,3.6,0.104,0.072,12.8,0.0835,68.94,69.48,0.08425,69.25,0.0843,70.03,0.085,30.6,0.1,0.083,69.09,69.45,0.0835,69.26,0.0832,69.82,0.084,20.7,0.5017,3e-05,-68.2037,85.81848,31.108,81.7,81.9,0.2,-1,-1,11
"2024-04-17 18:11:27.478","2024-04-17 18:11:38.631","2024-04-17 18:11:40.572","1023","297846986","BTC-19APR24-62000-P","BTC","2024-04-19 08:00:00",62000,"P",,,"buy","MinusTick",0.1,72.81,73.6,0.0225,1386.47,61621.12,61595.33,95.5,0.0415,0.0085,25.4,0.021,69.41,72.28,0.02175,73.46,0.0216,75.15,0.0225,4.1,28.3,0.022,70.48,73.36,0.02275,73.47,0.0227,76.24,0.0235,4.2,-0.5444,0.00013,-374.1598,16.04167,-1.5075,453.8,453.8,0,1,1,55
"2024-04-17 18:11:28.485","2024-04-17 18:11:34.253","2024-04-17 18:11:36.543","135","297846978","BTC-18APR24-66000-C","BTC","2024-04-18 08:00:00",66000,"C",,,"buy","ZeroPlus",0.3,85.21,inf,0.0003,18.49,61665.83,61639.5089,50.5,0.007,0.0001,0.1,0.0001,72.98,81.14,0.00025,91.81,0.0005,89.31,0.0004,6,0.1,0.0001,73.75,81.98,0.00025,91.77,0.0004,90.21,0.0004,6,0.0315,3e-05,-27.2808,1.73586,0.0302,39.4,39.7,0.3,1,-1,11
"2024-04-17 18:11:28.485","2024-04-17 18:11:32.99","2024-04-17 18:11:36.775","107","297846974","BTC-18APR24-58000-P","BTC","2024-04-18 08:00:00",58000,"P",,,"sell","MinusTick",0.4,100.2,0,0.001,61.68,61685.11,61639.5089,48.2,0.0047,0.0005,0.8,0.001,99.97,104.84,0.00125,104.1,0.0012,109.71,0.0015,9.3,21.3,0.001,99.04,103.88,0.00125,104.1,0.0013,108.72,0.0015,9.3,-0.0676,5e-05,-76.9549,3.19871,-0.0668,90,90,0,-1,-1,100
"2024-04-17 18:11:00.966","2024-04-17 18:11:27.077","2024-04-17 18:11:27.478","134","297846942","BTC-18APR24-66000-C","BTC","2024-04-18 08:00:00",66000,"C",,,"buy","ZeroPlus",0.1,84.42,inf,0.0003,18.5,61694.77,61734.4977,50.2,0.007,0.0001,0.2,0.0001,73.53,81.74,0.00025,91.81,0.0005,89.95,0.0004,0.1,0.1,0.0001,72.26,80.36,0.00025,91.81,0.0005,88.47,0.0004,6,0.0348,3e-05,-30.6087,1.88683,0.0334,39.3,39.4,0.1,1,-1,11
"2024-04-17 18:11:04.013","2024-04-17 18:11:26.307","2024-04-17 18:11:26.419","398","297846935","BTC-31MAY24-62000-P","BTC","2024-05-31 08:00:00",62000,"P",,,"buy","PlusTick",0.1,69.9,65.6,0.0925,5708.93,61718.21,62416.96,19.4,0.112,0.075,9.3,0.092,69.02,69.57,0.09275,69.35,0.0925,70.12,0.0935,0.1,14,0.0915,69.17,69.9,0.0925,69.36,0.0917,70.64,0.0935,27.4,-0.4412,3e-05,-67.7307,85.10304,-39.7182,385,385.1,0.1,1,-1,22
"2024-04-17 18:11:03.303","2024-04-17 18:11:24.126","2024-04-17 18:11:25.463","2516","297846913","BTC-26APR24-65000-P","BTC","2024-04-26 08:00:00",65000,"P",,,"buy","ZeroMinus",0.5,71.25,69.6,0.075,4630.59,61741.24,61816.21,25.8,0.0985,0.049,48,0.0735,66.63,70.65,0.07575,70.98,0.0759,74.67,0.078,48,6.5,0.073,67.58,70.69,0.07475,70.97,0.0748,73.8,0.0765,4.5,-0.6581,5e-05,-143.9617,34.79206,-10.6459,902,902,0,1,1,11
"2024-04-17 18:11:11.903","2024-04-17 18:11:23.18","2024-04-17 18:11:25.464","176","297846903","BTC-18APR24-61000-P","BTC","2024-04-18 08:00:00",61000,"P",,,"sell","MinusTick",0.1,76.52,0,0.007,432.19,61741.8,61734.987,147.3,0.026,0.0027,3,0.007,75.05,78.44,0.0075,78.61,0.0075,81.84,0.008,9,28.2,0.007,76.37,79.78,0.0075,78.64,0.0073,83.19,0.008,8.4,-0.3449,0.00019,-355.1323,9.03232,-0.3429,71.8,71.8,0,-1,-1,100
"2024-04-17 18:11:11.896","2024-04-17 18:11:22.735","2024-04-17 18:11:23.833","3665","297846901","BTC-26APR24-65000-C","BTC","2024-04-26 08:00:00",65000,"C",,,"buy","PlusTick",5,71.11,0.1,0.0235,1450.93,61741.8,61820.93,410.6,0.04,0.016,7.6,0.023,70.46,70.9,0.02325,70.98,0.0232,71.35,0.0235,11.5,51.6,0.0225,69.33,70.22,0.023,70.97,0.0234,71.11,0.0235,2,0.3421,5e-05,-144.0178,34.80482,4.6296,1954.7,1954.7,0,1,1,100
"2024-04-17 18:11:02.211","2024-04-17 18:11:13.84","2024-04-17 18:11:25.771","366","297846811","BTC-31MAY24-52000-P","BTC","2024-05-31 08:00:00",52000,"P",,,"sell","MinusTick",1.9,72,69.6,0.0305,1882.84,61732.7,62417.18,117.4,0.038,0.024,5.8,0.0305,71.7,72.22,0.031,71.94,0.0307,72.75,0.0315,48.2,29,0.03,71.49,72.01,0.0305,71.95,0.0304,72.54,0.031,12,-0.1952,2e-05,-49.1195,59.501,-16.8145,364.2,364.2,0,-1,-1,77
"2024-04-17 18:11:05.171","2024-04-17 18:11:11.184","2024-04-17 18:11:23.973","226","297846804","BTC-3MAY24-62000-P","BTC","2024-05-03 08:00:00",62000,"P",,,"sell","ZeroMinus",0.8,69.9,68.1,0.0585,3610.55,61718.94,61941.804,6.1,0.074,0.054,9,0.0585,69.5,70.41,0.05925,69.61,0.0586,71.32,0.06,41.2,21.5,0.0575,69.23,70.44,0.0585,69.61,0.0578,71.66,0.0595,28.4,-0.4739,4e-05,-113.8231,50.93817,-14.0556,118.9,118.9,0,-1,-1,77
"2024-04-17 18:11:05.171","2024-04-17 18:11:11.167","2024-04-17 18:11:23.973","225","297846803","BTC-3MAY24-62000-P","BTC","2024-05-03 08:00:00",62000,"P",,,"sell","ZeroMinus",0.2,69.9,68.1,0.0585,3610.55,61718.94,61941.804,6.1,0.074,0.054,9,0.0585,69.5,70.41,0.05925,69.61,0.0586,71.32,0.06,41.2,21.5,0.0575,69.23,70.44,0.0585,69.61,0.0578,71.66,0.0595,28.4,-0.4739,4e-05,-113.8231,50.93817,-14.0556,118.9,118.9,0,-1,-1,77
"2024-04-17 18:11:01.759","2024-04-17 18:11:10.853","2024-04-17 18:11:25.525","10","297846794","BTC-20APR24-62500-C","BTC","2024-04-20 08:00:00",62500,"C",,,"buy","PlusTick",0.1,72.66,72.6,0.0185,1141.8,61718.94,61737.4386,3.4,0.0235,0.0105,25.7,0.0175,70.39,71.91,0.018,72.22,0.0181,73.43,0.0185,13.1,13.8,0.018,70.19,71.7,0.0185,72.18,0.0187,73.22,0.019,9.6,0.4316,0.00011,-285.6406,20.38566,1.7993,3,3.1,0.1,1,1,100
"2024-04-17 18:11:05.318","2024-04-17 18:11:10.803","2024-04-17 18:11:25.463","1194","297846791","BTC-31MAY24-75000-C","BTC","2024-05-31 08:00:00",75000,"C",,,"buy","PlusTick",0.1,70.92,73.1,0.035,2160.16,61718.94,62417.18,90.6,0.045,0.0285,23.5,0.0345,70.64,70.86,0.03475,70.9,0.0348,71.08,0.035,0.1,37.2,0.0345,70.38,70.82,0.035,70.9,0.0351,71.26,0.0355,36.3,0.2652,2e-05,-57.497,70.67656,17.1524,1482.7,1482.6,-0.1,1,-1,100
"2024-04-17 18:11:04.311","2024-04-17 18:11:09.473","2024-04-17 18:11:25.463","80","297846769","BTC-3MAY24-58000-C","BTC","2024-05-03 08:00:00",58000,"C",,,"buy","PlusTick",1,71.04,74.1,0.0935,5769.62,61707.21,61937.518,51,0.12,0.0785,6,0.092,69.45,70.49,0.09275,71.9,0.0938,71.53,0.0935,1,6,0.0925,68.97,71.05,0.094,71.9,0.0946,73.14,0.0955,4.7,0.6972,4e-05,-103.1047,44.67001,15.928,12.7,12.7,0,1,-1,33
"2024-04-17 18:10:59.863","2024-04-17 18:11:09.44","2024-04-17 18:11:27.754","12","297846763","BTC-20APR24-62000-C","BTC","2024-04-20 08:00:00",62000,"C",,,"buy","PlusTick",0.2,72.78,72.6,0.022,1357.55,61707.21,61736.0814,10.6,0.022,0.012,31.7,0.021,70.64,72.13,0.0215,72.94,0.0218,73.63,0.022,2.1,9.3,0.0215,70.21,72.45,0.02225,72.94,0.0224,74.69,0.023,22.4,0.4844,0.00011,-292.7199,20.67378,2.0128,10.3,10.5,0.1,1,1,77
"2024-04-17 18:11:05.736","2024-04-17 18:11:08.785","2024-04-17 18:11:27.481","188","297846762","BTC-3MAY24-78000-C","BTC","2024-05-03 08:00:00",78000,"C",,,"buy","PlusTick",0.1,76.13,77.1,0.0055,339.32,61694.67,61936.104,6.2,0.007,0.0044,54.3,0.005,74.59,75.41,0.00525,76.15,0.0055,76.23,0.0055,4,58.2,0.005,74.27,75.87,0.0055,76.14,0.0056,77.47,0.006,80,0.0826,2e-05,-47.6363,19.49073,2.0366,266.8,266.7,-0.1,1,1,66
"2024-04-17 18:11:04.309","2024-04-17 18:11:06.087","2024-04-17 18:11:06.087","1499","297846742","BTC-26APR24-59000-P","BTC","2024-04-26 08:00:00",59000,"P",,,"sell","ZeroMinus",0.1,72.98,72.6,0.025,1541.54,61661.66,61733.01,317.9,0.039,0.0155,13.6,0.025,72.98,73.43,0.02525,73.43,0.0253,73.89,0.0255,26.2,13,0.025,72.98,73.43,0.02525,73.43,0.0252,73.88,0.0255,27.2,-0.3232,5e-05,-145.488,33.9821,-5.0549,612.7,612.1,-0.6,-1,-1,100
"2024-04-17 18:11:04.309","2024-04-17 18:11:06.068","2024-04-17 18:11:06.087","1498","297846741","BTC-26APR24-59000-P","BTC","2024-04-26 08:00:00",59000,"P",,,"sell","ZeroMinus",0.2,72.98,72.6,0.025,1541.54,61661.66,61733.01,317.9,0.039,0.0155,13.6,0.025,72.98,73.43,0.02525,73.43,0.0253,73.89,0.0255,26.2,13,0.025,72.98,73.43,0.02525,73.43,0.0252,73.88,0.0255,27.2,-0.3232,5e-05,-145.488,33.9821,-5.0549,612.7,612.1,-0.6,-1,-1,100
"2024-04-17 18:11:04.309","2024-04-17 18:11:06.021","2024-04-17 18:11:06.087","1497","297846740","BTC-26APR24-59000-P","BTC","2024-04-26 08:00:00",59000,"P",,,"sell","ZeroMinus",0.1,72.98,72.6,0.025,1541.54,61661.66,61733.01,317.9,0.039,0.0155,13.6,0.025,72.98,73.43,0.02525,73.43,0.0253,73.89,0.0255,26.2,13,0.025,72.98,73.43,0.02525,73.43,0.0252,73.88,0.0255,27.2,-0.3232,5e-05,-145.488,33.9821,-5.0549,612.7,612.1,-0.6,-1,-1,100
"2024-04-17 18:11:04.309","2024-04-17 18:11:05.858","2024-04-17 18:11:06.087","1496","297846739","BTC-26APR24-59000-P","BTC","2024-04-26 08:00:00",59000,"P",,,"sell","MinusTick",0.2,72.98,72.6,0.025,1541.54,61661.66,61733.01,317.9,0.039,0.0155,13.6,0.025,72.98,73.43,0.02525,73.43,0.0253,73.89,0.0255,26.2,13,0.025,72.98,73.43,0.02525,73.43,0.0252,73.88,0.0255,27.2,-0.3232,5e-05,-145.488,33.9821,-5.0549,612.7,612.1,-0.6,-1,-1,100
"2024-04-17 18:10:16.972","2024-04-17 18:10:34.506","2024-04-17 18:10:34.506","289","297846610","BTC-27SEP24-50000-P","BTC","2024-09-27 08:00:00",50000,"P",,,"buy","MinusTick",4,73.59,68.1,0.0845,5206.61,61616.72,63941.85,17.1,0.095,0.074,6.7,0.084,73.41,73.9,0.085,73.92,0.0851,74.4,0.086,7,6.7,0.084,73.35,73.84,0.085,73.92,0.0852,74.34,0.086,7,-0.228,1e-05,-29.3212,128.96991,-89.2116,446.8,446.8,0,1,-1,77
